t,roll,pitch
5.334204,-0.000609,0.074634
5.336212,-0.000563,0.074017
5.338196,-0.000556,0.073432
5.340225,-0.000566,0.072785
5.342645,-0.000493,0.072065
5.344157,-0.000437,0.071593
5.346181,-0.000546,0.071058
5.348203,-0.000660,0.070504
5.350210,-0.000606,0.069862
5.352192,-0.000586,0.069157
5.354058,-0.000413,0.068545
5.356254,-0.000278,0.067871
5.358190,-0.000320,0.067226
5.360204,-0.000283,0.066439
5.362289,-0.000327,0.065651
5.364461,-0.000309,0.064912
5.366194,-0.000338,0.064342
5.368253,-0.000253,0.063701
5.370168,-0.000252,0.062951
5.373248,-0.000162,0.061694
5.374632,-0.000140,0.061147
5.376093,-0.000239,0.060663
5.378211,-0.000239,0.059795
5.380229,-0.000244,0.059002
5.382200,-0.000279,0.058128
5.384211,-0.000283,0.057309
5.386224,-0.000383,0.056427
5.388202,-0.000334,0.055710
5.390199,-0.000358,0.054972
5.392198,-0.000366,0.054223
5.394267,-0.000382,0.053260
5.396195,-0.000430,0.052534
5.398202,-0.000309,0.051705
5.400220,-0.000353,0.050753
5.402324,-0.000294,0.049762
5.404164,-0.000280,0.048891
5.406222,-0.000234,0.048048
5.408201,-0.000358,0.047147
5.410201,-0.000360,0.046174
5.412213,-0.000342,0.045170
5.414268,-0.000359,0.044205
5.416188,-0.000376,0.043221
5.418208,-0.000444,0.042319
5.420219,-0.000412,0.041328
5.422209,-0.000373,0.040354
5.424093,-0.000454,0.039372
5.426210,-0.000535,0.038305
5.428205,-0.000450,0.037462
5.430217,-0.000556,0.036483
5.432003,-0.000464,0.035643
5.434226,-0.000563,0.034584
5.436198,-0.000524,0.033492
5.438205,-0.000534,0.032511
5.440206,-0.000498,0.031466
5.442197,-0.000590,0.030329
5.444128,-0.000556,0.029381
5.446228,-0.000678,0.028355
5.448198,-0.000726,0.027284
5.450203,-0.000779,0.026177
5.452204,-0.000712,0.025136
5.454203,-0.000553,0.024078
5.456199,-0.000612,0.023007
5.458241,-0.000638,0.021938
5.460201,-0.000717,0.020904
5.462201,-0.000782,0.019867
5.464273,-0.000765,0.018710
5.466195,-0.000736,0.017805
5.468204,-0.000708,0.016778
5.470250,-0.000647,0.015664
5.472167,-0.000618,0.014685
5.474269,-0.000588,0.013517
5.476206,-0.000637,0.012463
5.478207,-0.000748,0.011365
5.480212,-0.000673,0.010305
5.482199,-0.000699,0.009250
5.484257,-0.000745,0.008226
5.486245,-0.000754,0.007190
5.488195,-0.000812,0.006172
5.490210,-0.000781,0.005079
5.492206,-0.000623,0.004033
5.494207,-0.000543,0.003002
5.496206,-0.000560,0.002006
5.498202,-0.000495,0.000947
5.500200,-0.000504,-0.000070
5.502201,-0.000486,-0.001105
5.504205,-0.000562,-0.002145
5.506207,-0.000633,-0.003151
5.508197,-0.000712,-0.004254
5.510200,-0.000774,-0.005423
5.512206,-0.000710,-0.006539
5.514216,-0.000624,-0.007657
5.516208,-0.000579,-0.008767
5.518223,-0.000550,-0.009793
5.520209,-0.000492,-0.010803
5.522203,-0.000513,-0.011824
5.524206,-0.000577,-0.012928
5.526205,-0.000584,-0.014084
5.528200,-0.000510,-0.015256
5.530205,-0.000513,-0.016402
5.532198,-0.000634,-0.017430
5.534270,-0.000603,-0.018569
5.536199,-0.000525,-0.019663
5.538201,-0.000597,-0.020715
5.540144,-0.000516,-0.021832
5.542211,-0.000509,-0.022819
5.544219,-0.000530,-0.023888
5.546068,-0.000501,-0.024916
5.548221,-0.000529,-0.026054
5.550225,-0.000429,-0.027067
5.552203,-0.000375,-0.028122
5.554206,-0.000344,-0.029139
5.556221,-0.000379,-0.030127
5.558200,-0.000325,-0.031139
5.560054,-0.000305,-0.032084
5.562219,-0.000350,-0.033232
5.564207,-0.000473,-0.034326
5.566213,-0.000439,-0.035335
5.568220,-0.000418,-0.036439
5.570208,-0.000415,-0.037423
5.572204,-0.000423,-0.038512
5.574208,-0.000384,-0.039508
5.576218,-0.000388,-0.040520
5.578207,-0.000396,-0.041485
5.580207,-0.000409,-0.042473
5.582198,-0.000469,-0.043405
5.584210,-0.000513,-0.044435
5.586201,-0.000562,-0.045261
5.588220,-0.000562,-0.046121
5.590203,-0.000571,-0.047065
5.592211,-0.000460,-0.047890
5.594070,-0.000413,-0.048782
5.596216,-0.000320,-0.049689
5.598112,-0.000363,-0.050541
5.600213,-0.000360,-0.051534
5.602200,-0.000348,-0.052478
5.604222,-0.000315,-0.053367
5.606203,-0.000215,-0.054163
5.608199,-0.000196,-0.055052
5.610201,-0.000266,-0.055780
5.612206,-0.000302,-0.056606
5.614256,-0.000305,-0.057509
5.616178,-0.000296,-0.058283
5.618204,-0.000219,-0.059236
5.620259,-0.000150,-0.060132
5.622200,-0.000194,-0.060843
5.624207,-0.000221,-0.061586
5.626257,-0.000156,-0.062294
5.628198,-0.000186,-0.063080
5.630214,-0.000263,-0.063846
5.632202,-0.000346,-0.064544
5.634205,-0.000249,-0.065249
5.636212,-0.000244,-0.065996
5.638033,-0.000260,-0.066616
5.640225,-0.000159,-0.067526
5.642203,-0.000138,-0.068281
5.644249,-0.000287,-0.068968
5.646200,-0.000279,-0.069610
5.648212,-0.000292,-0.070210
5.650197,-0.000328,-0.070819
5.652205,-0.000294,-0.071456
5.654209,-0.000285,-0.072073
5.656199,-0.000415,-0.072514
5.658200,-0.000393,-0.073172
5.660246,-0.000404,-0.073829
5.662174,-0.000476,-0.074548
5.664189,-0.000462,-0.075047
5.666222,-0.000424,-0.075587
5.668193,-0.000388,-0.076168
5.670202,-0.000255,-0.076604
5.672199,-0.000242,-0.077020
5.674211,-0.000230,-0.077433
5.676200,-0.000217,-0.077931
5.678200,-0.000205,-0.078345
5.680204,-0.000194,-0.078831
5.682204,-0.000261,-0.079227
5.684208,-0.000195,-0.079559
5.686212,-0.000183,-0.079961
5.688204,-0.000170,-0.080363
5.690205,-0.000220,-0.080709
5.692197,-0.000175,-0.081107
5.694220,-0.000250,-0.081530
5.696216,-0.000184,-0.081919
5.698199,-0.000322,-0.082225
5.700205,-0.000247,-0.082483
5.703824,-0.000370,-0.083027
5.704324,-0.000361,-0.083163
5.706193,-0.000333,-0.083379
5.708207,-0.000475,-0.083692
5.710204,-0.000424,-0.083932
5.712201,-0.000446,-0.084277
5.714400,-0.000444,-0.084452
5.716175,-0.000342,-0.084687
5.718204,-0.000348,-0.084939
5.720202,-0.000370,-0.085209
5.722202,-0.000404,-0.085494
5.724160,-0.000393,-0.085592
5.726106,-0.000274,-0.085806
5.728212,-0.000405,-0.086044
5.730009,-0.000354,-0.086201
5.732229,-0.000296,-0.086462
5.734237,-0.000406,-0.086618
5.736220,-0.000433,-0.086711
5.738202,-0.000378,-0.086812
5.740282,-0.000456,-0.086875
5.742189,-0.000367,-0.086953
5.744257,-0.000331,-0.086975
5.746188,-0.000395,-0.086892
5.748200,-0.000440,-0.086823
5.750201,-0.000443,-0.086793
5.752198,-0.000486,-0.086934
5.754209,-0.000399,-0.086886
5.756221,-0.000409,-0.086911
5.758196,-0.000338,-0.086840
5.760204,-0.000355,-0.086735
5.762215,-0.000401,-0.086718
5.764205,-0.000400,-0.086586
5.766203,-0.000335,-0.086358
5.768202,-0.000329,-0.086289
5.770205,-0.000338,-0.086148
5.772213,-0.000310,-0.086046
5.774210,-0.000269,-0.085973
5.776205,-0.000219,-0.085776
5.778198,-0.000273,-0.085560
5.780204,-0.000259,-0.085458
5.782194,-0.000294,-0.085235
5.784039,-0.000306,-0.085096
5.786234,-0.000258,-0.084837
5.788257,-0.000211,-0.084457
5.790033,-0.000177,-0.084241
5.792226,-0.000253,-0.083977
5.794382,-0.000189,-0.083543
5.796184,-0.000231,-0.083203
5.798212,-0.000221,-0.082875
5.800301,-0.000258,-0.082484
5.802193,-0.000297,-0.082160
5.804204,-0.000291,-0.081818
5.806213,-0.000310,-0.081486
5.808204,-0.000338,-0.081059
5.810241,-0.000308,-0.080751
5.812198,-0.000291,-0.080407
5.814207,-0.000386,-0.079936
5.816207,-0.000393,-0.079343
5.818202,-0.000367,-0.078940
5.820207,-0.000443,-0.078546
5.822198,-0.000507,-0.078117
5.824213,-0.000565,-0.077550
5.826204,-0.000658,-0.077084
5.828212,-0.000686,-0.076530
5.830200,-0.000689,-0.076013
5.832204,-0.000694,-0.075450
5.834211,-0.000703,-0.074927
5.836207,-0.000677,-0.074461
5.838203,-0.000689,-0.073857
5.840229,-0.000647,-0.073297
5.842206,-0.000644,-0.072759
5.844204,-0.000561,-0.072248
5.846218,-0.000520,-0.071672
5.848202,-0.000553,-0.070975
5.850206,-0.000557,-0.070396
5.852201,-0.000602,-0.069734
5.854167,-0.000549,-0.069101
5.856214,-0.000573,-0.068320
5.858205,-0.000543,-0.067594
5.860201,-0.000602,-0.066903
5.862208,-0.000611,-0.066246
5.864303,-0.000601,-0.065448
5.866236,-0.000643,-0.064741
5.868197,-0.000451,-0.063939
5.870212,-0.000434,-0.063172
5.872199,-0.000391,-0.062495
5.874016,-0.000427,-0.061732
5.876234,-0.000459,-0.061014
5.878203,-0.000518,-0.060196
5.880203,-0.000469,-0.059361
5.882203,-0.000444,-0.058504
5.884233,-0.000498,-0.057602
5.886196,-0.000423,-0.056802
5.888196,-0.000353,-0.055983
5.890315,-0.000345,-0.055119
5.892177,-0.000284,-0.054333
5.894210,-0.000309,-0.053422
5.896222,-0.000231,-0.052536
5.898201,-0.000242,-0.051656
5.900206,-0.000179,-0.050827
5.902204,-0.000138,-0.049942
5.904089,-0.000124,-0.049223
5.906221,-0.000094,-0.048197
5.908196,-0.000158,-0.047178
5.910212,-0.000150,-0.046284
5.912200,-0.000228,-0.045341
5.914311,-0.000278,-0.044346
5.916201,-0.000254,-0.043451
5.918052,-0.000280,-0.042452
5.920296,-0.000245,-0.041353
5.922191,-0.000201,-0.040426
5.924192,-0.000232,-0.039473
5.926212,-0.000215,-0.038519
5.928145,-0.000194,-0.037511
5.930204,-0.000171,-0.036523
5.932195,-0.000136,-0.035609
5.934209,-0.000085,-0.034652
5.936198,-0.000019,-0.033595
5.938216,-0.000066,-0.032523
5.940209,-0.000212,-0.031516
5.942193,-0.000216,-0.030506
5.944080,-0.000196,-0.029571
5.946261,-0.000184,-0.028420
5.948191,-0.000273,-0.027514
5.950212,-0.000370,-0.026339
5.952195,-0.000331,-0.025270
5.954212,-0.000391,-0.024235
5.956212,-0.000290,-0.023158
5.958204,-0.000266,-0.022082
5.960199,-0.000329,-0.021025
5.962208,-0.000357,-0.020067
5.964217,-0.000390,-0.018941
5.966197,-0.000364,-0.017877
5.968188,-0.000410,-0.016869
5.970201,-0.000482,-0.015932
5.972206,-0.000438,-0.014817
5.974209,-0.000484,-0.013732
5.976219,-0.000496,-0.012711
5.978195,-0.000474,-0.011552
5.980214,-0.000486,-0.010506
5.982199,-0.000456,-0.009420
5.984207,-0.000407,-0.008333
5.986236,-0.000332,-0.007142
5.988207,-0.000400,-0.006133
5.990201,-0.000457,-0.004988
5.992206,-0.000387,-0.003886
5.994209,-0.000357,-0.002841
5.996208,-0.000293,-0.001760
5.998202,-0.000252,-0.000720
6.000208,-0.000258,0.000319
6.002204,-0.000208,0.001420
6.004221,-0.000177,0.002499
6.006194,-0.000211,0.003466
6.008200,-0.000150,0.004665
6.010407,-0.000168,0.005925
6.012173,-0.000112,0.006911
6.014008,-0.000160,0.007917
6.016277,-0.000261,0.009258
6.018200,-0.000285,0.010298
6.020064,-0.000210,0.011365
6.022209,-0.000146,0.012591
6.024136,-0.000335,0.013514
6.026277,-0.000375,0.014599
6.028192,-0.000326,0.015680
6.030061,-0.000302,0.016672
6.032073,-0.000280,0.017662
6.034316,-0.000374,0.018826
6.036189,-0.000411,0.019863
6.038203,-0.000444,0.020832
6.040202,-0.000469,0.021852
6.042211,-0.000578,0.022955
6.044214,-0.000622,0.023941
6.046172,-0.000609,0.024946
6.048208,-0.000515,0.025986
6.050215,-0.000511,0.027171
6.052206,-0.000504,0.028266
6.054203,-0.000456,0.029271
6.056200,-0.000415,0.030381
6.058204,-0.000436,0.031405
6.060210,-0.000459,0.032440
6.062201,-0.000468,0.033531
6.064205,-0.000588,0.034432
6.066216,-0.000607,0.035454
6.068205,-0.000571,0.036556
6.070213,-0.000654,0.037619
6.072211,-0.000716,0.038564
6.074210,-0.000696,0.039466
6.076204,-0.000736,0.040475
6.078205,-0.000813,0.041375
6.080205,-0.000869,0.042309
6.082201,-0.000919,0.043267
6.084212,-0.000895,0.044135
6.086206,-0.000905,0.044996
6.088208,-0.000966,0.045968
6.090214,-0.000826,0.047006
6.092204,-0.000857,0.048057
6.094210,-0.000800,0.049004
6.096202,-0.000712,0.049947
6.098351,-0.000776,0.050857
6.100204,-0.000710,0.051684
6.102208,-0.000596,0.052567
6.104216,-0.000605,0.053455
6.106211,-0.000564,0.054470
6.108208,-0.000497,0.055376
6.110095,-0.000508,0.056172
6.112219,-0.000394,0.056989
6.114377,-0.000237,0.057842
6.116214,-0.000266,0.058586
6.118256,-0.000142,0.059406
6.120217,-0.000033,0.060144
6.122200,-0.000101,0.060863
6.124206,-0.000069,0.061687
6.126210,0.000032,0.062499
6.128198,0.000073,0.063301
6.130217,-0.000038,0.064088
6.132209,0.000013,0.064829
6.134207,-0.000070,0.065560
6.136206,-0.000066,0.066218
6.138202,-0.000013,0.066926
6.140202,-0.000099,0.067559
6.142211,-0.000218,0.068321
6.144212,-0.000145,0.068979
6.146203,-0.000141,0.069620
6.148203,-0.000177,0.070271
6.150200,-0.000196,0.070928
6.152206,-0.000189,0.071567
6.154241,-0.000198,0.072230
6.156197,-0.000148,0.072875
6.158208,-0.000146,0.073470
6.160205,-0.000081,0.074060
6.162123,-0.000095,0.074591
6.164205,-0.000069,0.075129
6.166216,-0.000210,0.075714
6.168200,-0.000192,0.076261
6.170200,-0.000271,0.076738
6.172209,-0.000282,0.077165
6.174235,-0.000279,0.077654
6.176197,-0.000186,0.078227
6.178204,-0.000265,0.078700
6.180200,-0.000232,0.079150
6.182208,-0.000283,0.079513
6.184025,-0.000370,0.080008
6.186250,-0.000298,0.080437
6.188205,-0.000346,0.080731
6.190200,-0.000255,0.081067
6.192199,-0.000240,0.081514
6.194206,-0.000237,0.081908
6.196220,-0.000270,0.082205
6.198210,-0.000241,0.082701
6.200201,-0.000216,0.082987
6.202243,-0.000325,0.083333
6.204195,-0.000333,0.083513
6.206210,-0.000381,0.083786
6.208212,-0.000438,0.084056
6.210211,-0.000466,0.084282
6.212200,-0.000463,0.084541
6.214218,-0.000489,0.084797
6.216216,-0.000483,0.084976
6.218088,-0.000497,0.085121
6.220218,-0.000447,0.085419
6.222201,-0.000415,0.085551
6.224012,-0.000335,0.085726
6.225989,-0.000311,0.085882
6.228282,-0.000364,0.086077
6.230193,-0.000281,0.086228
6.232214,-0.000249,0.086405
6.234243,-0.000218,0.086559
6.236213,-0.000160,0.086579
6.238748,-0.000195,0.086761
6.240134,-0.000174,0.086796
6.242215,-0.000233,0.086824
6.244206,-0.000182,0.086845
6.246203,-0.000199,0.086913
6.248242,-0.000202,0.086922
6.250198,-0.000171,0.086913
6.252203,-0.000222,0.086872
6.254200,-0.000178,0.086745
6.256210,-0.000144,0.086694
6.258198,-0.000068,0.086779
6.260218,-0.000097,0.086769
6.262207,0.000008,0.086615
6.264203,-0.000046,0.086608
6.266287,-0.000043,0.086609
6.268190,-0.000091,0.086457
6.270194,-0.000012,0.086291
6.272252,0.000027,0.086106
6.274193,0.000059,0.085965
6.276202,0.000072,0.085802
6.278128,0.000079,0.085699
6.280209,0.000122,0.085400
6.282204,0.000157,0.085095
6.284203,0.000175,0.084943
6.286205,0.000224,0.084588
6.288212,0.000207,0.084245
6.290142,0.000105,0.084064
6.292212,0.000145,0.083786
6.294210,0.000259,0.083540
6.296208,0.000347,0.083215
6.298206,0.000379,0.082908
6.300193,0.000326,0.082604
6.302208,0.000308,0.082256
6.304164,0.000296,0.081929
6.306211,0.000211,0.081499
6.308199,0.000299,0.081107
6.310211,0.000305,0.080658
6.312202,0.000329,0.080068
6.314210,0.000362,0.079689
6.316228,0.000339,0.079280
6.318012,0.000300,0.078935
6.320223,0.000274,0.078422
6.322203,0.000272,0.077971
6.324900,0.000232,0.077394
6.326120,0.000202,0.077100
6.328223,0.000160,0.076435
6.330303,0.000206,0.075969
6.332200,0.000151,0.075448
6.334252,0.000218,0.074748
6.336204,0.000334,0.074254
6.338195,0.000294,0.073682
6.340210,0.000300,0.073050
6.342207,0.000338,0.072467
6.344209,0.000431,0.071808
6.346220,0.000471,0.071129
6.348200,0.000417,0.070514
6.350256,0.000476,0.069842
6.352200,0.000390,0.069226
6.354405,0.000328,0.068655
6.356033,0.000332,0.068116
6.358297,0.000270,0.067307
6.360195,0.000289,0.066709
6.362269,0.000296,0.066007
6.365027,0.000360,0.064975
6.366126,0.000368,0.064583
6.368374,0.000402,0.063698
6.370164,0.000432,0.062954
6.372224,0.000350,0.062202
6.374297,0.000410,0.061356
6.376198,0.000397,0.060539
6.378208,0.000357,0.059815
6.380222,0.000365,0.059091
6.382195,0.000301,0.058298
6.384296,0.000397,0.057521
6.386199,0.000278,0.056765
6.388209,0.000304,0.055944
6.390182,0.000364,0.055052
6.392208,0.000317,0.054230
6.394218,0.000357,0.053342
6.396215,0.000361,0.052486
6.398197,0.000416,0.051721
6.400498,0.000387,0.050702
6.402655,0.000284,0.049759
6.404222,0.000350,0.049025
6.406206,0.000252,0.048110
6.408206,0.000195,0.047162
6.410322,0.000252,0.046119
6.413841,0.000215,0.044443
6.414158,0.000251,0.044263
6.416188,0.000218,0.043388
6.418184,0.000262,0.042539
6.420228,0.000258,0.041536
6.422195,0.000321,0.040614
6.424212,0.000232,0.039607
6.426212,0.000268,0.038670
6.428193,0.000175,0.037662
6.430290,0.000085,0.036592
6.432178,0.000003,0.035786
6.434214,-0.000075,0.034767
6.436222,-0.000100,0.033748
6.438198,-0.000049,0.032806
6.440206,-0.000035,0.031885
6.442196,-0.000054,0.030744
6.444204,-0.000022,0.029714
6.446219,-0.000107,0.028724
6.448194,-0.000092,0.027724
6.450191,-0.000015,0.026761
6.452197,-0.000063,0.025644
6.454220,-0.000150,0.024553
6.456225,-0.000207,0.023521
6.458204,-0.000232,0.022496
6.460055,-0.000241,0.021504
6.462218,-0.000270,0.020248
6.464171,-0.000381,0.019292
6.466210,-0.000361,0.018279
6.468199,-0.000425,0.017146
6.470202,-0.000496,0.016092
6.472203,-0.000430,0.014967
6.474026,-0.000481,0.014078
6.476254,-0.000543,0.012780
6.478199,-0.000526,0.011720
6.480259,-0.000508,0.010695
6.482187,-0.000446,0.009765
6.484213,-0.000427,0.008731
6.486220,-0.000470,0.007581
6.488212,-0.000431,0.006470
6.490258,-0.000329,0.005433
6.492247,-0.000374,0.004359
6.494196,-0.000335,0.003358
6.496261,-0.000375,0.002232
6.498189,-0.000433,0.001171
6.500222,-0.000493,0.000157
6.502198,-0.000448,-0.000948
6.504088,-0.000564,-0.002080
6.506230,-0.000596,-0.003209
6.508208,-0.000624,-0.004309
6.510218,-0.000706,-0.005397
6.512195,-0.000788,-0.006504
6.514204,-0.000796,-0.007612
6.516200,-0.000742,-0.008717
6.518044,-0.000674,-0.009683
6.520219,-0.000626,-0.010928
6.522198,-0.000578,-0.012079
6.524199,-0.000610,-0.013170
6.526216,-0.000617,-0.014386
6.528197,-0.000519,-0.015488
6.530204,-0.000476,-0.016570
6.532200,-0.000558,-0.017647
6.534203,-0.000530,-0.018729
6.536218,-0.000484,-0.019724
6.538304,-0.000465,-0.020900
6.540265,-0.000485,-0.021845
6.542225,-0.000582,-0.022807
6.544178,-0.000559,-0.023846
6.546220,-0.000566,-0.025007
6.548130,-0.000663,-0.026043
6.550409,-0.000789,-0.027248
6.552162,-0.000690,-0.028334
6.554203,-0.000643,-0.029400
6.556219,-0.000671,-0.030431
6.558041,-0.000593,-0.031293
6.560226,-0.000653,-0.032348
6.562194,-0.000667,-0.033323
6.564028,-0.000570,-0.034178
6.566233,-0.000670,-0.035389
6.568215,-0.000633,-0.036357
6.570198,-0.000579,-0.037408
6.572201,-0.000497,-0.038462
6.574223,-0.000446,-0.039435
6.576206,-0.000498,-0.040417
6.578203,-0.000539,-0.041361
6.580207,-0.000571,-0.042310
6.582214,-0.000531,-0.043282
6.584212,-0.000616,-0.044159
6.586271,-0.000601,-0.045132
6.588184,-0.000569,-0.045987
6.590205,-0.000634,-0.046925
6.592200,-0.000554,-0.047804
6.594218,-0.000529,-0.048794
6.596223,-0.000444,-0.049708
6.598196,-0.000419,-0.050585
6.600209,-0.000437,-0.051610
6.602200,-0.000402,-0.052448
6.604242,-0.000318,-0.053451
6.606211,-0.000232,-0.054303
6.608205,-0.000210,-0.055153
6.610203,-0.000221,-0.055928
6.612199,-0.000259,-0.056687
6.614204,-0.000089,-0.057615
6.616236,-0.000092,-0.058476
6.618194,-0.000075,-0.059415
6.620201,-0.000120,-0.060261
6.622980,-0.000197,-0.061373
6.624039,-0.000204,-0.061804
6.626226,-0.000222,-0.062624
6.628200,-0.000194,-0.063341
6.630201,-0.000074,-0.064142
6.632202,-0.000094,-0.064907
6.634205,-0.000088,-0.065689
6.636208,-0.000133,-0.066588
6.638193,-0.000190,-0.067450
6.640229,-0.000190,-0.068233
6.642196,-0.000314,-0.068893
6.644210,-0.000292,-0.069546
6.646205,-0.000308,-0.070111
6.648201,-0.000307,-0.070628
6.650295,-0.000285,-0.071196
6.652192,-0.000253,-0.071812
6.654255,-0.000255,-0.072371
6.656209,-0.000216,-0.073022
6.658212,-0.000267,-0.073611
6.660204,-0.000318,-0.074119
6.662199,-0.000286,-0.074672
6.664211,-0.000257,-0.075270
6.666212,-0.000239,-0.075861
6.668212,-0.000267,-0.076496
6.670210,-0.000322,-0.076911
6.672207,-0.000315,-0.077471
6.674219,-0.000293,-0.078160
6.676209,-0.000301,-0.078676
6.678204,-0.000264,-0.079091
6.680201,-0.000282,-0.079545
6.682202,-0.000259,-0.080084
6.684159,-0.000282,-0.080395
6.686260,-0.000372,-0.080847
6.688197,-0.000462,-0.081281
6.690208,-0.000452,-0.081722
6.692211,-0.000524,-0.082154
6.694216,-0.000608,-0.082461
6.696147,-0.000572,-0.082746
6.698163,-0.000570,-0.083136
6.700281,-0.000646,-0.083570
6.702188,-0.000572,-0.083879
6.704199,-0.000574,-0.084137
6.706054,-0.000522,-0.084410
6.707995,-0.000459,-0.084734
6.710229,-0.000527,-0.085065
6.712208,-0.000568,-0.085375
6.714224,-0.000686,-0.085572
6.716200,-0.000660,-0.085764
6.718197,-0.000697,-0.086047
6.720208,-0.000692,-0.086226
6.722197,-0.000703,-0.086410
6.724205,-0.000567,-0.086640
6.726223,-0.000572,-0.086745
6.728206,-0.000517,-0.086907
6.730238,-0.000552,-0.086876
6.732193,-0.000497,-0.086957
6.734213,-0.000481,-0.087106
6.736221,-0.000469,-0.087181
6.738201,-0.000540,-0.087214
6.740199,-0.000498,-0.087338
6.742149,-0.000640,-0.087282
6.744173,-0.000606,-0.087315
6.746299,-0.000505,-0.087350
6.748199,-0.000418,-0.087432
6.750201,-0.000466,-0.087303
6.752039,-0.000491,-0.087412
6.754026,-0.000483,-0.087394
6.756234,-0.000589,-0.087315
6.758204,-0.000681,-0.087237
6.760128,-0.000755,-0.087158
6.762224,-0.000731,-0.087067
6.764205,-0.000694,-0.087047
6.766050,-0.000647,-0.087023
6.768221,-0.000684,-0.086925
6.770406,-0.000825,-0.086675
6.772218,-0.000805,-0.086588
6.774262,-0.000845,-0.086440
6.776039,-0.000934,-0.086283
6.778233,-0.000945,-0.086041
6.780205,-0.000930,-0.085846
6.782201,-0.000832,-0.085509
6.784246,-0.000804,-0.085197
6.786219,-0.000834,-0.084906
6.788195,-0.000812,-0.084770
6.790214,-0.000769,-0.084545
6.792198,-0.000755,-0.084248
6.794249,-0.000694,-0.083922
6.796234,-0.000611,-0.083583
6.798206,-0.000447,-0.083275
6.800255,-0.000520,-0.082898
6.802194,-0.000572,-0.082715
6.804200,-0.000514,-0.082274
6.806228,-0.000519,-0.081825
6.808196,-0.000517,-0.081471
6.810217,-0.000523,-0.080886
6.812200,-0.000525,-0.080404
6.814203,-0.000494,-0.079974
6.816214,-0.000544,-0.079467
6.818237,-0.000557,-0.079049
6.820192,-0.000529,-0.078569
6.822204,-0.000507,-0.078063
6.824234,-0.000471,-0.077577
6.826230,-0.000366,-0.077083
6.828205,-0.000338,-0.076615
6.830387,-0.000255,-0.076067
6.832195,-0.000157,-0.075632
6.834254,-0.000127,-0.075098
6.836204,-0.000083,-0.074521
6.838204,0.000008,-0.074006
6.840255,-0.000009,-0.073427
6.842200,0.000044,-0.072899
6.844205,-0.000022,-0.072354
6.846216,0.000116,-0.071787
6.848205,0.000109,-0.071151
6.850267,0.000135,-0.070371
6.852192,0.000166,-0.069783
6.854206,0.000192,-0.069119
6.856214,0.000234,-0.068376
6.858201,0.000204,-0.067615
6.860200,0.000194,-0.066926
6.862201,0.000117,-0.066276
6.864210,0.000131,-0.065540
6.866242,0.000187,-0.064798
6.868235,0.000179,-0.064123
6.870206,0.000222,-0.063447
6.872202,0.000142,-0.062653
6.874292,0.000106,-0.061762
6.876211,0.000122,-0.061075
6.878198,0.000144,-0.060323
6.880291,0.000201,-0.059548
6.882116,0.000168,-0.058889
6.884056,0.000132,-0.058028
6.886235,0.000036,-0.057191
6.888198,-0.000003,-0.056390
6.890200,-0.000046,-0.055585
6.892196,-0.000092,-0.054784
6.894172,-0.000115,-0.053833
6.896212,-0.000174,-0.052946
6.898204,-0.000028,-0.052071
6.900201,-0.000025,-0.051135
6.902202,0.000034,-0.050202
6.904203,0.000062,-0.049235
6.906216,0.000077,-0.048302
6.908217,0.000099,-0.047304
6.910211,-0.000018,-0.046483
6.912206,-0.000044,-0.045563
6.914200,-0.000216,-0.044612
6.916214,-0.000150,-0.043575
6.918212,-0.000224,-0.042699
6.920200,-0.000172,-0.041809
6.922328,-0.000165,-0.040809
6.924394,-0.000193,-0.039797
6.926182,-0.000181,-0.038894
6.928233,-0.000245,-0.037944
6.930193,-0.000329,-0.036864
6.932200,-0.000284,-0.035865
6.934238,-0.000182,-0.034904
6.936212,-0.000150,-0.033896
6.938202,-0.000192,-0.032927
6.940201,-0.000193,-0.031973
6.942512,-0.000235,-0.030692
6.944161,-0.000300,-0.029875
6.946265,-0.000328,-0.028722
6.948037,-0.000265,-0.027836
6.950241,-0.000211,-0.026584
6.952197,-0.000120,-0.025560
6.954218,-0.000033,-0.024533
6.956217,0.000020,-0.023513
6.958199,-0.000062,-0.022444
6.960208,-0.000175,-0.021285
6.962200,-0.000155,-0.020309
6.964221,-0.000041,-0.019325
6.966214,-0.000027,-0.018212
6.968196,-0.000026,-0.017076
6.970201,-0.000070,-0.015957
6.972207,-0.000073,-0.014881
6.974205,-0.000085,-0.013789
6.976221,-0.000064,-0.012655
6.978206,-0.000142,-0.011495
6.980269,-0.000221,-0.010458
6.982193,-0.000271,-0.009485
6.984265,-0.000313,-0.008477
6.986209,-0.000317,-0.007412
6.988206,-0.000305,-0.006327
6.990204,-0.000247,-0.005235
6.992204,-0.000319,-0.004088
6.994318,-0.000366,-0.002969
6.996196,-0.000348,-0.001863
6.998199,-0.000377,-0.000801
7.000219,-0.000328,0.000333
7.002196,-0.000326,0.001427
7.004148,-0.000434,0.002432
7.006194,-0.000415,0.003602
7.008207,-0.000366,0.004775
7.010218,-0.000283,0.005869
7.012240,-0.000380,0.006973
7.014198,-0.000470,0.008108
7.016210,-0.000418,0.009190
7.018203,-0.000357,0.010168
7.020230,-0.000339,0.011260
7.022203,-0.000306,0.012451
7.024203,-0.000350,0.013540
7.026214,-0.000260,0.014546
7.028207,-0.000212,0.015572
7.030209,-0.000188,0.016577
7.032202,-0.000184,0.017649
